"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","test_part","pair","pair_validity","trial_validity","pair_trials_per_block","pair_best_choice","reward_type","correct_response","stim_left","stim_right","stim_best_choice","subjectkey","src_subject_id","site","interview_date","interview_age","sex","trial","block","accuracy","stim_feedback"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","433","1292525","0.0-18.0-2.7","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","434","1293532","0.0-18.0-0.8","","","","","","","","","","","","","","","","","","","","",""
"447.5449999955017","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","48","html-keyboard-response","435","1293982","0.0-18.0-1.8","training","ef","0.9","valid","10","e","avoid:lose","49","water_fall_images.jpg","water_pines_distantMountains.jpg","water_fall_images.jpg","GUID","20892881","20","10/05/2020","12","M","37","3","0","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","436","1294985","0.0-18.0-2.8","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","437","1295991","0.0-18.0-0.9","","","","","","","","","","","","","","","","","","","","",""
"367.4650000031106","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","48","html-keyboard-response","438","1296359","0.0-18.0-1.9","training","gh","0.8","valid","10","g","avoid:lose","49","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","38","3","0","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","439","1297366","0.0-18.0-2.9","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","440","1298369","0.0-18.0-0.10","","","","","","","","","","","","","","","","","","","","",""
"310731.5100000049","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","441","1609101","0.0-18.0-1.10","training","cd","0.8","valid","10","c","win:stay","49","lsingeltree_tallergrass_clouds.jpg","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","20892881","20","10/05/2020","12","M","39","3","1","winwin.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","442","1610107","0.0-18.0-2.10","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","443","1611110","0.0-18.0-0.11","","","","","","","","","","","","","","","","","","","","",""
"103.16500000050291","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","48","html-keyboard-response","444","1611215","0.0-18.0-1.11","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","40","3","1","winwin.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","445","1612221","0.0-18.0-2.11","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","446","1613227","0.0-18.0-0.12","","","","","","","","","","","","","","","","","","","","",""
"1517.015000004787","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","48","html-keyboard-response","447","1614746","0.0-18.0-1.12","training","ef","0.9","valid","10","e","avoid:lose","49","water_fall_images.jpg","water_pines_distantMountains.jpg","water_fall_images.jpg","GUID","20892881","20","10/05/2020","12","M","1","4","0","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","448","1615750","0.0-18.0-2.12","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","449","1616755","0.0-18.0-0.13","","","","","","","","","","","","","","","","","","","","",""
"109.02999999979511","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","49","html-keyboard-response","450","1616865","0.0-18.0-1.13","training","ab","0.9","valid","10","a","win:stay","49","3d-landscape-background-10.jpg","2822landscape.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","2","4","1","winwin.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","451","1617870","0.0-18.0-2.13","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","452","1618876","0.0-18.0-0.14","","","","","","","","","","","","","","","","","","","","",""
"172.6699999999255","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","48","html-keyboard-response","453","1619050","0.0-18.0-1.14","training","cd","0.8","valid","10","c","win:stay","49","lsingeltree_tallergrass_clouds.jpg","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","20892881","20","10/05/2020","12","M","3","4","0","not_winner.png"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","454","1620053","0.0-18.0-2.14","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","455","1621059","0.0-18.0-0.15","","","","","","","","","","","","","","","","","","","","",""
"266.1900000022724","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","49","html-keyboard-response","456","1621326","0.0-18.0-1.15","training","gh","0.8","valid","10","g","avoid:lose","49","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","4","4","1","keep_money.png"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","457","1622332","0.0-18.0-2.15","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","458","1623337","0.0-18.0-0.16","","","","","","","","","","","","","","","","","","","","",""
"129.82499999646097","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","48","html-keyboard-response","459","1623469","0.0-18.0-1.16","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","5","4","1","winwin.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","460","1624473","0.0-18.0-2.16","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","461","1625477","0.0-18.0-0.17","","","","","","","","","","","","","","","","","","","","",""
"125.87999999965541","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","49","html-keyboard-response","462","1625604","0.0-18.0-1.17","training","gh","0.8","valid","10","g","avoid:lose","48","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","6","4","0","loselose.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","463","1626611","0.0-18.0-2.17","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","464","1627618","0.0-18.0-0.18","","","","","","","","","","","","","","","","","","","","",""
"182.66500000027008","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","48","html-keyboard-response","465","1627803","0.0-18.0-1.18","training","cd","0.8","valid","10","c","win:stay","49","lsingeltree_tallergrass_clouds.jpg","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","20892881","20","10/05/2020","12","M","7","4","0","not_winner.png"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","466","1628806","0.0-18.0-2.18","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","467","1629812","0.0-18.0-0.19","","","","","","","","","","","","","","","","","","","","",""
"173.17499999632128","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","49","html-keyboard-response","468","1629986","0.0-18.0-1.19","training","ef","0.9","valid","10","e","avoid:lose","49","water_fall_images.jpg","water_pines_distantMountains.jpg","water_fall_images.jpg","GUID","20892881","20","10/05/2020","12","M","8","4","1","keep_money.png"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","469","1630992","0.0-18.0-2.19","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","470","1631995","0.0-18.0-0.20","","","","","","","","","","","","","","","","","","","","",""
"217.1749999979511","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","48","html-keyboard-response","471","1632213","0.0-18.0-1.20","training","gh","0.8","valid","10","g","avoid:lose","49","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","9","4","0","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","472","1633220","0.0-18.0-2.20","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","473","1634225","0.0-18.0-0.21","","","","","","","","","","","","","","","","","","","","",""
"171.09000000334345","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","474","1634397","0.0-18.0-1.21","training","ef","0.9","valid","10","e","avoid:lose","48","water_pines_distantMountains.jpg","water_fall_images.jpg","water_fall_images.jpg","GUID","20892881","20","10/05/2020","12","M","10","4","0","loselose.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","475","1635398","0.0-18.0-2.21","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","476","1636404","0.0-18.0-0.22","","","","","","","","","","","","","","","","","","","","",""
"280.47000000509433","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","48","html-keyboard-response","477","1636686","0.0-18.0-1.22","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","11","4","1","winwin.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","478","1637689","0.0-18.0-2.22","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","479","1638696","0.0-18.0-0.23","","","","","","","","","","","","","","","","","","","","",""
"873.9099999947939","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","480","1639571","0.0-18.0-1.23","training","cd","0.8","valid","10","c","win:stay","49","lsingeltree_tallergrass_clouds.jpg","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","20892881","20","10/05/2020","12","M","12","4","1","winwin.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","481","1640577","0.0-18.0-2.23","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","482","1641582","0.0-18.0-0.24","","","","","","","","","","","","","","","","","","","","",""
"277.9149999988731","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","48","html-keyboard-response","483","1641862","0.0-18.0-1.24","training","gh","0.8","valid","10","g","avoid:lose","49","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","13","4","0","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","484","1642868","0.0-18.0-2.24","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","485","1643871","0.0-18.0-0.25","","","","","","","","","","","","","","","","","","","","",""
"262.13499999721535","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","486","1644135","0.0-18.0-1.25","training","ef","0.9","valid","10","e","avoid:lose","48","water_pines_distantMountains.jpg","water_fall_images.jpg","water_fall_images.jpg","GUID","20892881","20","10/05/2020","12","M","14","4","0","loselose.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","487","1645137","0.0-18.0-2.25","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","488","1646144","0.0-18.0-0.26","","","","","","","","","","","","","","","","","","","","",""
"311.14000000525266","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","49","html-keyboard-response","489","1646457","0.0-18.0-1.26","training","ab","0.9","valid","10","a","win:stay","48","2822landscape.jpg","3d-landscape-background-10.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","15","4","0","not_winner.png"
"null","<img style='border: 5px solid #808080;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","490","1647462","0.0-18.0-2.26","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","491","1648467","0.0-18.0-0.27","","","","","","","","","","","","","","","","","","","","",""
"41184.63500000513","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","48","html-keyboard-response","492","1689653","0.0-18.0-1.27","training","cd","0.8","invalid","10","c","win:stay","48","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","20892881","20","10/05/2020","12","M","16","4","1","not_winner.png"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","493","1690658","0.0-18.0-2.27","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","494","1691661","0.0-18.0-0.28","","","","","","","","","","","","","","","","","","","","",""
"347.21500000171363","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","49","html-keyboard-response","495","1692010","0.0-18.0-1.28","training","ab","0.9","valid","10","a","win:stay","49","3d-landscape-background-10.jpg","2822landscape.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","17","4","1","winwin.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","496","1693015","0.0-18.0-2.28","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","497","1694017","0.0-18.0-0.29","","","","","","","","","","","","","","","","","","","","",""
"478.1850000000559","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","48","html-keyboard-response","498","1694497","0.0-18.0-1.29","training","ef","0.9","valid","10","e","avoid:lose","49","water_fall_images.jpg","water_pines_distantMountains.jpg","water_fall_images.jpg","GUID","20892881","20","10/05/2020","12","M","18","4","0","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","499","1695499","0.0-18.0-2.29","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","500","1696505","0.0-18.0-0.30","","","","","","","","","","","","","","","","","","","","",""
"384.8950000028126","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","48","html-keyboard-response","501","1696891","0.0-18.0-1.30","training","cd","0.8","valid","10","c","win:stay","48","orangey_field.jpg","lsingeltree_tallergrass_clouds.jpg","lsingeltree_tallergrass_clouds.jpg","GUID","20892881","20","10/05/2020","12","M","19","4","1","winwin.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #808080;'src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","502","1697896","0.0-18.0-2.30","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","503","1698902","0.0-18.0-0.31","","","","","","","","","","","","","","","","","","","","",""
"436.199999996461","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","48","html-keyboard-response","504","1699340","0.0-18.0-1.31","training","gh","0.8","invalid","10","g","avoid:lose","48","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","20","4","1","loselose.bmp"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","505","1700346","0.0-18.0-2.31","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","506","1701352","0.0-18.0-0.32","","","","","","","","","","","","","","","","","","","","",""
"286.20999999856576","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","49","html-keyboard-response","507","1701640","0.0-18.0-1.32","training","gh","0.8","valid","10","g","avoid:lose","48","waterfall_waterBelow.jpg","water_pines_snowy_moutain.jpg","water_pines_snowy_moutain.jpg","GUID","20892881","20","10/05/2020","12","M","21","4","0","loselose.bmp"
"null","<img style='border: 5px solid #808080;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","508","1702646","0.0-18.0-2.32","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","509","1703651","0.0-18.0-0.33","","","","","","","","","","","","","","","","","","","","",""
"335.35999999707565","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","48","html-keyboard-response","510","1703988","0.0-18.0-1.33","training","ab","0.9","valid","10","a","win:stay","49","3d-landscape-background-10.jpg","2822landscape.jpg","3d-landscape-background-10.jpg","GUID","20892881","20","10/05/2020","12","M","22","4","0","not_winner.png"
