"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","block_type","pair","pair_validity","trial_validity","pairTrialsPerBlock","better_stim","reward_type","correct_response","filename_left","filename_right","filename_better","subjectKey","src_subject_id","site","interview_date","session","sex","sample_group","interview_age","trial_number","block_number","accuracy"
"null","<img style='border: 5px solid #808080;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","133","807296","0.0-12.0-2.28","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","134","808303","0.0-12.0-0.29","","","","","","","","","","","","","","","","","","","","","",""
"293.7000000383705","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","50","html-keyboard-response","135","808598","0.0-12.0-1.29","training","ef","0.9","valid","10","e","avoid:lose","49","stim/b/water_fall_images.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","29","0","0"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","136","809604","0.0-12.0-2.29","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","137","810609","0.0-12.0-0.30","","","","","","","","","","","","","","","","","","","","","",""
"201.10499998554587","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","49","html-keyboard-response","138","810812","0.0-12.0-1.30","training","ab","0.9","valid","10","a","win:stay","50","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","30","0","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","139","811820","0.0-12.0-2.30","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","140","812825","0.0-12.0-0.31","","","","","","","","","","","","","","","","","","","","","",""
"130.31999999657273","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","50","html-keyboard-response","141","812957","0.0-12.0-1.31","training","gh","0.8","valid","10","g","avoid:lose","49","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","31","0","0"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","142","813963","0.0-12.0-2.31","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","143","814969","0.0-12.0-0.32","","","","","","","","","","","","","","","","","","","","","",""
"304.7050000168383","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","49","html-keyboard-response","144","815275","0.0-12.0-1.32","training","ef","0.9","invalid","10","e","avoid:lose","49","stim/b/water_fall_images.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","32","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","145","816282","0.0-12.0-2.32","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","146","817288","0.0-12.0-0.33","","","","","","","","","","","","","","","","","","","","","",""
"17601.11499996856","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","49","html-keyboard-response","147","834892","0.0-12.0-1.33","training","ab","0.9","valid","10","a","win:stay","49","stim/b/3d-landscape-background-10.jpg","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","33","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","148","835896","0.0-12.0-2.33","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","149","836903","0.0-12.0-0.34","","","","","","","","","","","","","","","","","","","","","",""
"36460.119999945164","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","49","html-keyboard-response","150","873365","0.0-12.0-1.34","training","cd","0.8","valid","10","c","win:stay","50","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","34","0","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","151","874370","0.0-12.0-2.34","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","152","875375","0.0-12.0-0.35","","","","","","","","","","","","","","","","","","","","","",""
"273.7700000870973","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","50","html-keyboard-response","153","875650","0.0-12.0-1.35","training","gh","0.8","invalid","10","g","avoid:lose","50","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","35","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","154","876657","0.0-12.0-2.35","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","155","877662","0.0-12.0-0.36","","","","","","","","","","","","","","","","","","","","","",""
"312.3599998652935","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","49","html-keyboard-response","156","877977","0.0-12.0-1.36","training","cd","0.8","valid","10","c","win:stay","50","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","36","0","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","157","878982","0.0-12.0-2.36","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","158","879987","0.0-12.0-0.37","","","","","","","","","","","","","","","","","","","","","",""
"341.56000008806586","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","50","html-keyboard-response","159","880331","0.0-12.0-1.37","training","ab","0.9","valid","10","a","win:stay","50","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","37","0","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #808080;'src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","160","881336","0.0-12.0-2.37","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","161","882339","0.0-12.0-0.38","","","","","","","","","","","","","","","","","","","","","",""
"330.97500004805624","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","49","html-keyboard-response","162","882673","0.0-12.0-1.38","training","ef","0.9","valid","10","e","avoid:lose","49","stim/b/water_fall_images.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","38","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","163","883676","0.0-12.0-2.38","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","164","884682","0.0-12.0-0.39","","","","","","","","","","","","","","","","","","","","","",""
"410.89499997906387","<img src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/waterfall_waterBelow.jpg'>","49","html-keyboard-response","165","885095","0.0-12.0-1.39","training","gh","0.8","valid","10","g","avoid:lose","49","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","39","0","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_snowy_moutain.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/waterfall_waterBelow.jpg'>","null","html-keyboard-response","166","886103","0.0-12.0-2.39","","","","","","","","","","","","","","","","","","","","","",""
"4171.740000136197","<p>Starting a new block of trials.</p> <p>Press the spacebar to begin.</p>","32","html-keyboard-response","167","890778","0.0-13.0","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","168","891282","0.0-14.0-0.0","","","","","","","","","","","","","","","","","","","","","",""
"471.6349998489022","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","50","html-keyboard-response","169","891756","0.0-14.0-1.0","training","gh","0.8","invalid","10","g","avoid:lose","50","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","0","1","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","170","892762","0.0-14.0-2.0","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","171","893771","0.0-14.0-0.1","","","","","","","","","","","","","","","","","","","","","",""
"280.460000038147","<img src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/orangey_field.jpg'>","49","html-keyboard-response","172","894054","0.0-14.0-1.1","training","cd","0.8","valid","10","c","win:stay","49","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","1","1","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/orangey_field.jpg'>","null","html-keyboard-response","173","895061","0.0-14.0-2.1","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","174","896066","0.0-14.0-0.2","","","","","","","","","","","","","","","","","","","","","",""
"308.50000004284084","<img src='stim/b/water_fall_images.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_distantMountains.jpg'>","50","html-keyboard-response","175","896377","0.0-14.0-1.2","training","ef","0.9","valid","10","e","avoid:lose","49","stim/b/water_fall_images.jpg","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","2","1","0"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/water_fall_images.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #808080;'src='stim/b/water_pines_distantMountains.jpg'>","null","html-keyboard-response","176","897381","0.0-14.0-2.2","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","177","898388","0.0-14.0-0.3","","","","","","","","","","","","","","","","","","","","","",""
"728.8700002245605","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","49","html-keyboard-response","178","899119","0.0-14.0-1.3","training","ab","0.9","valid","10","a","win:stay","49","stim/b/3d-landscape-background-10.jpg","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","3","1","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","179","900125","0.0-14.0-2.3","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","180","901127","0.0-14.0-0.4","","","","","","","","","","","","","","","","","","","","","",""
"368.11499996110797","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","49","html-keyboard-response","181","901497","0.0-14.0-1.4","training","cd","0.8","valid","10","c","win:stay","50","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","4","1","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","182","902500","0.0-14.0-2.4","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","183","903503","0.0-14.0-0.5","","","","","","","","","","","","","","","","","","","","","",""
"266.58499985933304","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","50","html-keyboard-response","184","903771","0.0-14.0-1.5","training","gh","0.8","valid","10","g","avoid:lose","50","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","5","1","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #808080;'src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","185","904778","0.0-14.0-2.5","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","186","905780","0.0-14.0-0.6","","","","","","","","","","","","","","","","","","","","","",""
"543.5649999417365","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","187","906326","0.0-14.0-1.6","training","ef","0.9","valid","10","e","avoid:lose","50","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","6","1","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","188","907330","0.0-14.0-2.6","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","189","908337","0.0-14.0-0.7","","","","","","","","","","","","","","","","","","","","","",""
"1560.2300001773983","<img src='stim/b/2822landscape.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/3d-landscape-background-10.jpg'>","49","html-keyboard-response","190","909899","0.0-14.0-1.7","training","ab","0.9","valid","10","a","win:stay","50","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","7","1","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/2822landscape.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/3d-landscape-background-10.jpg'>","null","html-keyboard-response","191","910904","0.0-14.0-2.7","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","192","911909","0.0-14.0-0.8","","","","","","","","","","","","","","","","","","","","","",""
"819.9750001076609","<img src='stim/b/orangey_field.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","50","html-keyboard-response","193","912731","0.0-14.0-1.8","training","cd","0.8","invalid","10","c","win:stay","50","stim/b/orangey_field.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","stim/b/lsingeltree_tallergrass_clouds.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","8","1","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/orangey_field.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/not_winner.png'><img style='border: 5px solid #808080;'src='stim/b/lsingeltree_tallergrass_clouds.jpg'>","null","html-keyboard-response","194","913735","0.0-14.0-2.8","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","195","914741","0.0-14.0-0.9","","","","","","","","","","","","","","","","","","","","","",""
"318.5399998910725","<img src='stim/b/3d-landscape-background-10.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/2822landscape.jpg'>","49","html-keyboard-response","196","915062","0.0-14.0-1.9","training","ab","0.9","valid","10","a","win:stay","49","stim/b/3d-landscape-background-10.jpg","stim/b/2822landscape.jpg","stim/b/3d-landscape-background-10.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","9","1","1"
"null","<img style='border: 5px solid #808080;' src='stim/b/3d-landscape-background-10.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/winwin.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/2822landscape.jpg'>","null","html-keyboard-response","197","916069","0.0-14.0-2.9","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","198","917075","0.0-14.0-0.10","","","","","","","","","","","","","","","","","","","","","",""
"406.55999979935586","<img src='stim/b/waterfall_waterBelow.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_pines_snowy_moutain.jpg'>","50","html-keyboard-response","199","917484","0.0-14.0-1.10","training","gh","0.8","valid","10","g","avoid:lose","50","stim/b/waterfall_waterBelow.jpg","stim/b/water_pines_snowy_moutain.jpg","stim/b/water_pines_snowy_moutain.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","10","1","1"
"null","<img style='border: 5px solid #ffffff; padding-right:15px;' src='stim/b/waterfall_waterBelow.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/keep_money.png'><img style='border: 5px solid #808080;'src='stim/b/water_pines_snowy_moutain.jpg'>","null","html-keyboard-response","200","918491","0.0-14.0-2.10","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","201","919497","0.0-14.0-0.11","","","","","","","","","","","","","","","","","","","","","",""
"162.4149999115616","<img src='stim/b/water_pines_distantMountains.jpg'><img style='width:200px; height:200px; margin-bottom: 0px;' src='stim/fixation.png'><img src='stim/b/water_fall_images.jpg'>","49","html-keyboard-response","202","919663","0.0-14.0-1.11","training","ef","0.9","valid","10","e","avoid:lose","50","stim/b/water_pines_distantMountains.jpg","stim/b/water_fall_images.jpg","stim/b/water_fall_images.jpg","GUID","20123","20","must be formatted exactly thusly: MM/DD/YYYY","??","??","?? maybe 1=Clinical; 2=Healthy control","integer number of months","11","1","0"
"null","<img style='border: 5px solid #808080;' src='stim/b/water_pines_distantMountains.jpg'><img style='width:150px; height:150px; padding-right: 50px; padding-left: 50px; margin-bottom: 50px;' src='stim/loselose.bmp'><img style='border: 5px solid #ffffff;  padding-left:15px;' src='stim/b/water_fall_images.jpg'>","null","html-keyboard-response","203","920669","0.0-14.0-2.11","","","","","","","","","","","","","","","","","","","","","",""
"null","<img style='width:200px; height:200px; margin-left: 95px; margin-right: 95px;' src='stim/fixation.png'>","null","html-keyboard-response","204","921674","0.0-14.0-0.12","","","","","","","","","","","","","","","","","","","","","",""
